id_sewa,nama_barang,jenis,tanggal_sewa,durasi_sewa,hari,bulan,stok,total_biaya
MIP-07637,TV 65 Inch,TV,2025-04-08,7,Tuesday,4,17,4730000
MIP-07638,Epson 6000 Lumens,Proyektor,2024-08-31,6,Saturday,8,6,6148000
MIP-07639,TV 50 Inch,TV,2024-01-09,5,Tuesday,1,11,2050000
MIP-07640,TV 50 Inch,TV,2025-02-21,6,Friday,2,19,2443000
MIP-07641,TV 55 Inch,TV,2024-10-31,6,Thursday,10,7,3267000
MIP-07642,Screen 3x4,Screen,2024-09-02,7,Monday,9,18,2706000
MIP-07643,Screen 2x3,Screen,2024-02-15,1,Thursday,2,12,296000
MIP-07644,Screen 3x4,Screen,2025-04-02,2,Wednesday,4,7,762000
MIP-07645,Epson 6000 Lumens,Proyektor,2026-02-07,3,Saturday,2,8,2799000
MIP-07646,TV 43 Inch,TV,2024-09-07,3,Saturday,9,17,934000
MIP-07647,Epson 6000 Lumens,Proyektor,2024-04-12,5,Friday,4,14,5015000
MIP-07648,Screen 3x4,Screen,2024-06-01,1,Saturday,6,8,376000
MIP-07649,TV 43 Inch,TV,2025-07-02,6,Wednesday,7,10,1735000
MIP-07650,TV 55 Inch,TV,2026-03-26,2,Thursday,3,10,1120000
MIP-07651,Epson 6000 Lumens,Proyektor,2026-02-28,5,Saturday,2,11,4572000
MIP-07652,Screen 2x3,Screen,2026-02-09,6,Monday,2,17,1673000
MIP-07653,Screen 2x3,Screen,2026-01-11,7,Sunday,1,18,1921000
MIP-07654,TV 43 Inch,TV,2025-03-01,7,Saturday,3,5,2231000
MIP-07655,TV 43 Inch,TV,2025-07-04,5,Friday,7,7,1576000
MIP-07656,TV 75 Inch,TV,2024-09-08,6,Sunday,9,17,7565000
MIP-07657,Epson 6000 Lumens,Proyektor,2025-04-22,6,Tuesday,4,14,6260000
MIP-07658,TV 75 Inch,TV,2025-03-14,4,Friday,3,10,4963000
MIP-07659,Epson 6000 Lumens,Proyektor,2024-02-13,1,Tuesday,2,16,995000
MIP-07660,Screen 3x4,Screen,2024-03-23,3,Saturday,3,8,1234000
MIP-07661,Epson 6000 Lumens,Proyektor,2025-04-30,1,Wednesday,4,19,908000
MIP-07662,Screen 2x3,Screen,2025-03-20,2,Thursday,3,13,615000
MIP-07663,TV 55 Inch,TV,2026-03-24,1,Tuesday,3,15,581000
MIP-07664,Screen 2x3,Screen,2024-07-03,2,Wednesday,7,19,600000
MIP-07665,Epson 6000 Lumens,Proyektor,2025-06-25,3,Wednesday,6,7,2915000
MIP-07666,Screen 2x3,Screen,2026-03-10,5,Tuesday,3,7,1433000
MIP-07667,TV 50 Inch,TV,2026-03-28,6,Saturday,3,14,2777000
MIP-07668,TV 55 Inch,TV,2024-09-22,3,Sunday,9,18,1714000
MIP-07669,TV 75 Inch,TV,2024-05-25,5,Saturday,5,17,6445000
MIP-07670,TV 55 Inch,TV,2024-12-12,4,Thursday,12,8,2131000
MIP-07671,Screen 3x4,Screen,2025-04-09,4,Wednesday,4,20,1686000
MIP-07672,Screen 2x3,Screen,2024-08-29,4,Thursday,8,19,1215000
MIP-07673,Screen 2x3,Screen,2025-12-05,7,Friday,12,18,2261000
MIP-07674,Screen 3x4,Screen,2025-03-11,2,Tuesday,3,16,804000
MIP-07675,TV 65 Inch,TV,2024-04-19,2,Friday,4,17,1405000
MIP-07676,TV 65 Inch,TV,2026-03-05,4,Thursday,3,12,2844000
MIP-07677,Epson 6000 Lumens,Proyektor,2025-01-16,3,Thursday,1,20,3150000
MIP-07678,TV 43 Inch,TV,2025-04-14,1,Monday,4,11,328000
MIP-07679,TV 75 Inch,TV,2026-02-04,3,Wednesday,2,6,3293000
MIP-07680,Screen 3x4,Screen,2026-01-16,2,Friday,1,11,729000
MIP-07681,TV 50 Inch,TV,2025-11-14,4,Friday,11,7,1958000
MIP-07682,TV 50 Inch,TV,2024-10-31,7,Thursday,10,17,3169000
MIP-07683,TV 65 Inch,TV,2024-06-29,4,Saturday,6,18,2864000
MIP-07684,TV 43 Inch,TV,2026-01-14,2,Wednesday,1,5,598000
MIP-07685,TV 50 Inch,TV,2025-11-27,1,Thursday,11,7,413000
MIP-07686,TV 75 Inch,TV,2025-03-02,7,Sunday,3,8,8850000
MIP-07687,TV 50 Inch,TV,2024-06-27,6,Thursday,6,8,2834000
MIP-07688,TV 55 Inch,TV,2024-07-09,3,Tuesday,7,12,1588000
MIP-07689,Screen 2x3,Screen,2025-09-07,4,Sunday,9,18,1153000
MIP-07690,TV 43 Inch,TV,2025-03-01,3,Saturday,3,20,961000
MIP-07691,Epson 6000 Lumens,Proyektor,2024-09-13,4,Friday,9,15,3658000
MIP-07692,TV 65 Inch,TV,2025-07-05,5,Saturday,7,17,3767000
MIP-07693,TV 75 Inch,TV,2024-01-23,2,Tuesday,1,17,2283000
MIP-07694,TV 43 Inch,TV,2024-01-04,1,Thursday,1,13,306000
MIP-07695,TV 43 Inch,TV,2025-05-13,6,Tuesday,5,12,1957000
MIP-07696,TV 65 Inch,TV,2026-01-16,2,Friday,1,7,1450000
MIP-07697,TV 55 Inch,TV,2025-08-13,2,Wednesday,8,9,1081000
MIP-07698,Screen 2x3,Screen,2025-11-08,6,Saturday,11,10,1868000
MIP-07699,TV 75 Inch,TV,2024-02-29,4,Thursday,2,15,4650000
MIP-07700,TV 43 Inch,TV,2024-10-13,1,Sunday,10,6,287000
MIP-07701,TV 50 Inch,TV,2024-02-21,4,Wednesday,2,9,1979000
MIP-07702,Screen 2x3,Screen,2024-03-24,5,Sunday,3,19,1575000
MIP-07703,Screen 3x4,Screen,2024-05-11,5,Saturday,5,10,2058000
MIP-07704,TV 50 Inch,TV,2025-05-06,1,Tuesday,5,11,437000
MIP-07705,Epson 6000 Lumens,Proyektor,2024-03-30,5,Saturday,3,8,4549000
MIP-07706,TV 75 Inch,TV,2025-12-14,5,Sunday,12,17,5437000
MIP-07707,Epson 6000 Lumens,Proyektor,2026-04-27,4,Monday,4,15,4043000
MIP-07708,TV 75 Inch,TV,2025-06-22,5,Sunday,6,13,6314000
MIP-07709,TV 75 Inch,TV,2024-10-18,5,Friday,10,19,6045000
MIP-07710,Epson 6000 Lumens,Proyektor,2024-11-19,2,Tuesday,11,9,2136000
MIP-07711,Screen 2x3,Screen,2025-05-17,1,Saturday,5,8,272000
MIP-07712,TV 50 Inch,TV,2025-07-13,7,Sunday,7,18,3066000
MIP-07713,TV 55 Inch,TV,2025-03-03,3,Monday,3,8,1563000
MIP-07714,Screen 2x3,Screen,2024-01-10,4,Wednesday,1,7,1187000
MIP-07715,TV 75 Inch,TV,2024-08-04,6,Sunday,8,15,6584000
MIP-07716,TV 65 Inch,TV,2024-09-06,1,Friday,9,18,764000
MIP-07717,TV 43 Inch,TV,2026-04-28,1,Tuesday,4,10,283000
MIP-07718,TV 75 Inch,TV,2025-01-10,7,Friday,1,16,9109000
MIP-07719,TV 75 Inch,TV,2026-04-17,2,Friday,4,18,2364000
MIP-07720,Screen 2x3,Screen,2025-03-04,5,Tuesday,3,14,1646000
MIP-07721,TV 65 Inch,TV,2024-08-11,4,Sunday,8,7,2830000
MIP-07722,Screen 2x3,Screen,2025-08-10,7,Sunday,8,11,2281000
MIP-07723,Epson 6000 Lumens,Proyektor,2025-02-05,5,Wednesday,2,10,4505000
MIP-07724,Epson 6000 Lumens,Proyektor,2024-04-26,7,Friday,4,11,7348000
MIP-07725,Epson 6000 Lumens,Proyektor,2025-05-26,1,Monday,5,18,1081000
MIP-07726,TV 75 Inch,TV,2024-12-22,2,Sunday,12,10,2227000
MIP-07727,Screen 2x3,Screen,2025-02-02,2,Sunday,2,11,552000
MIP-07728,TV 65 Inch,TV,2024-05-03,7,Friday,5,12,4826000
MIP-07729,Screen 2x3,Screen,2025-04-26,5,Saturday,4,15,1630000
MIP-07730,TV 50 Inch,TV,2025-08-15,1,Friday,8,6,454000
MIP-07731,TV 50 Inch,TV,2025-12-06,5,Saturday,12,6,2262000
MIP-07732,TV 43 Inch,TV,2025-05-02,6,Friday,5,10,1671000
MIP-07733,TV 55 Inch,TV,2026-02-06,3,Friday,2,16,1485000
MIP-07734,TV 55 Inch,TV,2025-05-30,2,Friday,5,15,1168000
MIP-07735,TV 65 Inch,TV,2026-04-20,7,Monday,4,12,4496000
MIP-07736,Screen 2x3,Screen,2024-06-05,4,Wednesday,6,13,1232000
MIP-07737,TV 43 Inch,TV,2025-09-10,6,Wednesday,9,9,1949000
MIP-07738,Screen 3x4,Screen,2024-11-25,7,Monday,11,15,2637000
MIP-07739,Screen 2x3,Screen,2025-03-24,7,Monday,3,13,2169000
MIP-07740,Screen 2x3,Screen,2025-09-06,6,Saturday,9,10,1648000
MIP-07741,TV 55 Inch,TV,2025-07-25,1,Friday,7,13,561000
MIP-07742,TV 75 Inch,TV,2025-03-07,2,Friday,3,8,2239000
MIP-07743,Screen 3x4,Screen,2025-12-24,2,Wednesday,12,17,838000
MIP-07744,Epson 6000 Lumens,Proyektor,2024-05-04,6,Saturday,5,17,5761000
MIP-07745,TV 43 Inch,TV,2025-08-08,5,Friday,8,13,1489000
MIP-07746,TV 55 Inch,TV,2024-09-21,1,Saturday,9,11,561000
MIP-07747,TV 50 Inch,TV,2024-11-21,2,Thursday,11,8,841000
MIP-07748,TV 55 Inch,TV,2025-02-02,2,Sunday,2,6,1153000
MIP-07749,TV 43 Inch,TV,2024-01-09,7,Tuesday,1,20,2017000
MIP-07750,TV 65 Inch,TV,2025-06-17,6,Tuesday,6,15,4336000
MIP-07751,Epson 6000 Lumens,Proyektor,2025-10-28,5,Tuesday,10,18,4658000
MIP-07752,TV 50 Inch,TV,2025-01-06,7,Monday,1,19,3269000
MIP-07753,Screen 3x4,Screen,2025-10-06,3,Monday,10,6,1111000
MIP-07754,Screen 3x4,Screen,2025-12-20,1,Saturday,12,19,394000
MIP-07755,TV 75 Inch,TV,2025-10-13,7,Monday,10,11,7975000
MIP-07756,TV 55 Inch,TV,2025-10-28,7,Tuesday,10,7,4041000
MIP-07757,TV 65 Inch,TV,2025-02-14,5,Friday,2,7,3333000
MIP-07758,Screen 2x3,Screen,2024-07-30,2,Tuesday,7,20,646000
MIP-07759,TV 43 Inch,TV,2025-03-15,4,Saturday,3,5,1294000
MIP-07760,TV 75 Inch,TV,2025-12-10,2,Wednesday,12,8,2254000
MIP-07761,TV 75 Inch,TV,2025-11-03,2,Monday,11,14,2455000
MIP-07762,Epson 6000 Lumens,Proyektor,2025-12-24,2,Wednesday,12,14,1835000
MIP-07763,Screen 3x4,Screen,2025-10-28,2,Tuesday,10,10,783000
MIP-07764,TV 50 Inch,TV,2024-04-06,6,Saturday,4,12,2815000
MIP-07765,Epson 6000 Lumens,Proyektor,2025-02-25,6,Tuesday,2,12,6191000
MIP-07766,Screen 3x4,Screen,2026-01-21,2,Wednesday,1,18,820000
MIP-07767,TV 55 Inch,TV,2024-11-11,1,Monday,11,8,526000
MIP-07768,Screen 2x3,Screen,2025-10-26,7,Sunday,10,14,2049000
MIP-07769,TV 50 Inch,TV,2024-10-01,2,Tuesday,10,14,829000
MIP-07770,TV 50 Inch,TV,2024-06-08,6,Saturday,6,5,2818000
MIP-07771,Screen 3x4,Screen,2025-12-10,3,Wednesday,12,12,1201000
MIP-07772,TV 55 Inch,TV,2024-01-08,6,Monday,1,14,3438000
MIP-07773,TV 75 Inch,TV,2025-02-25,3,Tuesday,2,7,3419000
MIP-07774,Screen 2x3,Screen,2025-11-15,6,Saturday,11,18,1737000
MIP-07775,Screen 2x3,Screen,2024-12-10,4,Tuesday,12,13,1160000
MIP-07776,Epson 6000 Lumens,Proyektor,2025-09-19,7,Friday,9,14,6336000
MIP-07777,Screen 2x3,Screen,2024-11-12,4,Tuesday,11,16,1162000
MIP-07778,TV 43 Inch,TV,2025-09-27,5,Saturday,9,7,1591000
MIP-07779,TV 43 Inch,TV,2025-04-23,1,Wednesday,4,15,324000
MIP-07780,TV 50 Inch,TV,2026-04-30,6,Thursday,4,9,2710000
MIP-07781,TV 50 Inch,TV,2024-11-28,1,Thursday,11,6,446000
MIP-07782,Screen 3x4,Screen,2025-01-29,7,Wednesday,1,7,2537000
MIP-07783,Screen 2x3,Screen,2024-01-28,6,Sunday,1,11,1937000
MIP-07784,TV 55 Inch,TV,2025-01-27,3,Monday,1,13,1489000
MIP-07785,Screen 3x4,Screen,2026-02-06,5,Friday,2,10,2178000
MIP-07786,Epson 6000 Lumens,Proyektor,2025-10-11,2,Saturday,10,12,1996000
MIP-07787,TV 75 Inch,TV,2025-01-26,6,Sunday,1,17,6972000
MIP-07788,TV 65 Inch,TV,2025-08-20,6,Wednesday,8,18,4556000
MIP-07789,Screen 3x4,Screen,2026-03-04,2,Wednesday,3,16,724000
MIP-07790,TV 43 Inch,TV,2024-08-25,5,Sunday,8,17,1524000
MIP-07791,Screen 2x3,Screen,2025-08-05,3,Tuesday,8,7,909000
MIP-07792,Screen 2x3,Screen,2025-10-02,7,Thursday,10,11,1982000
MIP-07793,Epson 6000 Lumens,Proyektor,2025-09-28,7,Sunday,9,12,6900000
MIP-07794,TV 50 Inch,TV,2024-05-09,3,Thursday,5,9,1391000
MIP-07795,TV 50 Inch,TV,2024-01-03,4,Wednesday,1,18,1882000
MIP-07796,Screen 3x4,Screen,2025-06-08,6,Sunday,6,11,2160000
MIP-07797,TV 50 Inch,TV,2025-02-23,2,Sunday,2,11,979000
MIP-07798,TV 50 Inch,TV,2025-11-21,5,Friday,11,12,2099000
MIP-07799,TV 43 Inch,TV,2024-09-20,2,Friday,9,20,568000
MIP-07800,TV 55 Inch,TV,2024-04-14,6,Sunday,4,17,3144000
MIP-07801,TV 65 Inch,TV,2025-09-18,3,Thursday,9,6,1906000
MIP-07802,TV 65 Inch,TV,2026-03-05,7,Thursday,3,16,4531000
MIP-07803,TV 50 Inch,TV,2024-06-28,3,Friday,6,12,1481000
MIP-07804,Screen 3x4,Screen,2025-01-27,5,Monday,1,9,1926000
MIP-07805,TV 55 Inch,TV,2024-12-17,1,Tuesday,12,19,508000
MIP-07806,TV 50 Inch,TV,2024-07-28,3,Sunday,7,5,1244000
MIP-07807,TV 55 Inch,TV,2024-06-16,7,Sunday,6,16,4019000
MIP-07808,TV 50 Inch,TV,2025-05-06,7,Tuesday,5,5,3373000
MIP-07809,TV 43 Inch,TV,2025-08-05,4,Tuesday,8,18,1142000
MIP-07810,TV 50 Inch,TV,2024-11-30,2,Saturday,11,15,814000
MIP-07811,Screen 2x3,Screen,2025-04-26,4,Saturday,4,15,1134000
MIP-07812,Epson 6000 Lumens,Proyektor,2024-09-21,4,Saturday,9,8,3645000
MIP-07813,TV 43 Inch,TV,2024-01-05,1,Friday,1,15,276000
MIP-07814,TV 50 Inch,TV,2024-05-19,5,Sunday,5,19,2219000
MIP-07815,TV 43 Inch,TV,2024-10-08,3,Tuesday,10,17,851000
MIP-07816,TV 65 Inch,TV,2025-06-12,4,Thursday,6,18,2809000
MIP-07817,TV 75 Inch,TV,2025-08-26,5,Tuesday,8,13,5704000
MIP-07818,TV 75 Inch,TV,2024-01-17,4,Wednesday,1,8,5223000
MIP-07819,TV 75 Inch,TV,2025-12-18,7,Thursday,12,5,9082000
MIP-07820,TV 65 Inch,TV,2025-08-21,1,Thursday,8,7,709000
MIP-07821,TV 50 Inch,TV,2025-09-28,4,Sunday,9,7,1748000
MIP-07822,Screen 2x3,Screen,2024-01-27,7,Saturday,1,11,2050000
MIP-07823,TV 50 Inch,TV,2026-03-26,6,Thursday,3,19,2652000
MIP-07824,Screen 2x3,Screen,2024-12-10,4,Tuesday,12,20,1255000
MIP-07825,TV 55 Inch,TV,2025-03-04,4,Tuesday,3,15,2179000
MIP-07826,Epson 6000 Lumens,Proyektor,2025-10-30,3,Thursday,10,7,3214000
MIP-07827,TV 65 Inch,TV,2024-01-21,6,Sunday,1,8,4573000
MIP-07828,TV 65 Inch,TV,2025-05-18,6,Sunday,5,14,4062000
MIP-07829,TV 50 Inch,TV,2025-07-30,6,Wednesday,7,10,2733000
MIP-07830,TV 43 Inch,TV,2024-10-17,6,Thursday,10,11,1654000
MIP-07831,TV 55 Inch,TV,2025-09-17,6,Wednesday,9,18,3102000
MIP-07832,TV 55 Inch,TV,2024-01-20,3,Saturday,1,15,1621000
MIP-07833,Epson 6000 Lumens,Proyektor,2025-10-23,3,Thursday,10,18,2824000
MIP-07834,TV 65 Inch,TV,2025-12-25,5,Thursday,12,12,3764000
MIP-07835,TV 75 Inch,TV,2024-12-17,3,Tuesday,12,6,3354000
MIP-07836,Screen 3x4,Screen,2026-04-24,6,Friday,4,13,2379000
MIP-07837,Screen 3x4,Screen,2026-03-25,5,Wednesday,3,18,2042000
MIP-07838,Screen 2x3,Screen,2025-04-27,7,Sunday,4,10,2181000
MIP-07839,TV 55 Inch,TV,2026-03-31,4,Tuesday,3,8,2149000
MIP-07840,TV 50 Inch,TV,2024-02-04,7,Sunday,2,9,3383000
MIP-07841,TV 55 Inch,TV,2024-02-27,7,Tuesday,2,12,3903000
MIP-07842,TV 55 Inch,TV,2025-12-23,4,Tuesday,12,18,2173000
MIP-07843,Screen 3x4,Screen,2026-02-12,4,Thursday,2,14,1462000
MIP-07844,Screen 2x3,Screen,2025-10-06,4,Monday,10,12,1192000
MIP-07845,TV 50 Inch,TV,2025-08-09,2,Saturday,8,18,958000
MIP-07846,Epson 6000 Lumens,Proyektor,2025-11-18,4,Tuesday,11,11,4092000
MIP-07847,TV 55 Inch,TV,2025-06-08,3,Sunday,6,12,1760000
MIP-07848,Epson 6000 Lumens,Proyektor,2026-01-07,7,Wednesday,1,7,6992000
MIP-07849,Epson 6000 Lumens,Proyektor,2026-02-27,1,Friday,2,9,924000
MIP-07850,TV 75 Inch,TV,2025-07-16,5,Wednesday,7,17,5416000
MIP-07851,TV 55 Inch,TV,2024-03-27,7,Wednesday,3,11,3698000
MIP-07852,Epson 6000 Lumens,Proyektor,2026-02-16,3,Monday,2,16,3119000
MIP-07853,Screen 3x4,Screen,2025-12-26,4,Friday,12,19,1693000
MIP-07854,TV 55 Inch,TV,2025-06-20,4,Friday,6,20,2110000
MIP-07855,Epson 6000 Lumens,Proyektor,2024-08-09,4,Friday,8,15,3997000
MIP-07856,TV 65 Inch,TV,2024-05-30,1,Thursday,5,11,689000
MIP-07857,TV 65 Inch,TV,2024-08-08,3,Thursday,8,14,2062000
MIP-07858,TV 50 Inch,TV,2024-08-04,6,Sunday,8,13,2555000
MIP-07859,TV 65 Inch,TV,2025-06-04,7,Wednesday,6,17,4544000
MIP-07860,TV 43 Inch,TV,2024-08-26,1,Monday,8,7,282000
MIP-07861,Screen 3x4,Screen,2024-07-19,2,Friday,7,16,729000
MIP-07862,TV 75 Inch,TV,2025-11-26,4,Wednesday,11,7,4510000
MIP-07863,TV 75 Inch,TV,2026-01-01,7,Thursday,1,6,7575000
MIP-07864,TV 75 Inch,TV,2024-08-13,7,Tuesday,8,8,8614000
MIP-07865,TV 75 Inch,TV,2024-11-04,3,Monday,11,16,3468000
MIP-07866,TV 75 Inch,TV,2025-04-17,4,Thursday,4,10,5254000
MIP-07867,TV 65 Inch,TV,2024-05-19,4,Sunday,5,12,2628000
MIP-07868,TV 65 Inch,TV,2025-03-31,5,Monday,3,15,3392000
MIP-07869,Epson 6000 Lumens,Proyektor,2025-06-05,5,Thursday,6,20,4858000
MIP-07870,TV 75 Inch,TV,2024-09-28,7,Saturday,9,20,7574000
MIP-07871,TV 55 Inch,TV,2025-09-19,3,Friday,9,14,1762000
MIP-07872,TV 43 Inch,TV,2024-10-19,7,Saturday,10,15,1903000
MIP-07873,Screen 3x4,Screen,2025-08-24,3,Sunday,8,11,1306000
MIP-07874,TV 75 Inch,TV,2026-02-06,4,Friday,2,13,5176000
MIP-07875,Epson 6000 Lumens,Proyektor,2026-02-10,7,Tuesday,2,12,7050000
MIP-07876,TV 75 Inch,TV,2025-02-02,4,Sunday,2,18,4842000
MIP-07877,TV 75 Inch,TV,2024-10-15,1,Tuesday,10,13,1237000
MIP-07878,Screen 3x4,Screen,2024-01-24,7,Wednesday,1,20,2737000
MIP-07879,TV 65 Inch,TV,2025-04-23,3,Wednesday,4,7,2162000
MIP-07880,TV 50 Inch,TV,2025-09-03,4,Wednesday,9,16,1636000
MIP-07881,TV 43 Inch,TV,2024-11-01,1,Friday,11,7,273000
MIP-07882,TV 55 Inch,TV,2026-02-11,4,Wednesday,2,11,2181000
MIP-07883,TV 43 Inch,TV,2024-03-01,5,Friday,3,6,1515000
MIP-07884,Epson 6000 Lumens,Proyektor,2025-10-20,6,Monday,10,6,6465000
MIP-07885,TV 50 Inch,TV,2026-01-26,1,Monday,1,18,414000
MIP-07886,TV 55 Inch,TV,2025-02-11,3,Tuesday,2,9,1756000
MIP-07887,TV 43 Inch,TV,2026-02-01,3,Sunday,2,13,848000
MIP-07888,TV 55 Inch,TV,2024-09-07,5,Saturday,9,15,2692000
MIP-07889,TV 65 Inch,TV,2025-01-09,2,Thursday,1,15,1349000
MIP-07890,Screen 3x4,Screen,2024-07-24,7,Wednesday,7,9,2744000
MIP-07891,TV 65 Inch,TV,2025-03-16,1,Sunday,3,5,651000
MIP-07892,Epson 6000 Lumens,Proyektor,2024-09-23,4,Monday,9,5,4003000
MIP-07893,Screen 2x3,Screen,2024-03-12,1,Tuesday,3,12,318000
MIP-07894,TV 50 Inch,TV,2025-08-21,7,Thursday,8,16,3113000
MIP-07895,TV 65 Inch,TV,2024-03-20,1,Wednesday,3,17,699000
MIP-07896,TV 55 Inch,TV,2024-03-23,1,Saturday,3,8,588000
MIP-07897,TV 55 Inch,TV,2025-05-29,2,Thursday,5,19,1145000
MIP-07898,TV 50 Inch,TV,2025-02-15,4,Saturday,2,7,1797000
MIP-07899,TV 50 Inch,TV,2026-01-17,3,Saturday,1,20,1285000
MIP-07900,TV 75 Inch,TV,2025-03-11,1,Tuesday,3,18,1292000
MIP-07901,TV 75 Inch,TV,2025-11-15,1,Saturday,11,13,1218000
MIP-07902,TV 75 Inch,TV,2026-01-20,5,Tuesday,1,18,5665000
MIP-07903,TV 65 Inch,TV,2025-11-18,6,Tuesday,11,17,4006000
MIP-07904,Screen 3x4,Screen,2025-12-26,5,Friday,12,5,2121000
MIP-07905,TV 55 Inch,TV,2025-12-30,2,Tuesday,12,16,1000000
MIP-07906,TV 65 Inch,TV,2024-12-17,5,Tuesday,12,16,3844000
MIP-07907,Epson 6000 Lumens,Proyektor,2025-06-23,6,Monday,6,7,5556000
MIP-07908,TV 50 Inch,TV,2026-01-05,2,Monday,1,12,953000
MIP-07909,TV 43 Inch,TV,2024-01-04,6,Thursday,1,10,1762000
MIP-07910,Screen 3x4,Screen,2025-05-23,4,Friday,5,14,1598000
MIP-07911,Epson 6000 Lumens,Proyektor,2024-11-19,3,Tuesday,11,20,3228000
MIP-07912,TV 43 Inch,TV,2025-09-30,5,Tuesday,9,18,1474000
MIP-07913,Screen 3x4,Screen,2024-06-08,1,Saturday,6,13,403000
MIP-07914,Epson 6000 Lumens,Proyektor,2024-12-29,1,Sunday,12,11,910000
MIP-07915,Screen 2x3,Screen,2025-06-28,4,Saturday,6,17,1081000
MIP-07916,Epson 6000 Lumens,Proyektor,2024-11-11,4,Monday,11,14,3796000
MIP-07917,TV 75 Inch,TV,2024-09-06,2,Friday,9,7,2487000
MIP-07918,TV 50 Inch,TV,2025-04-09,6,Wednesday,4,15,2495000
MIP-07919,Screen 3x4,Screen,2024-09-24,4,Tuesday,9,14,1476000
MIP-07920,TV 50 Inch,TV,2026-04-27,2,Monday,4,5,884000
MIP-07921,TV 43 Inch,TV,2024-12-01,5,Sunday,12,13,1544000
MIP-07922,TV 50 Inch,TV,2024-04-15,1,Monday,4,10,469000
MIP-07923,TV 43 Inch,TV,2026-03-12,5,Thursday,3,20,1404000
MIP-07924,TV 43 Inch,TV,2024-12-31,1,Tuesday,12,18,275000
MIP-07925,TV 65 Inch,TV,2024-11-13,7,Wednesday,11,20,5332000
MIP-07926,TV 75 Inch,TV,2024-11-05,1,Tuesday,11,11,1143000
MIP-07927,Screen 2x3,Screen,2024-07-27,3,Saturday,7,7,964000
MIP-07928,TV 43 Inch,TV,2024-01-09,2,Tuesday,1,16,644000
MIP-07929,TV 55 Inch,TV,2024-07-19,3,Friday,7,18,1740000
MIP-07930,TV 55 Inch,TV,2025-07-01,7,Tuesday,7,7,3595000
MIP-07931,TV 55 Inch,TV,2024-08-03,5,Saturday,8,16,2927000
MIP-07932,Screen 3x4,Screen,2025-12-11,1,Thursday,12,20,422000
MIP-07933,TV 55 Inch,TV,2024-12-17,5,Tuesday,12,6,2803000
MIP-07934,TV 50 Inch,TV,2025-12-23,6,Tuesday,12,7,2612000
MIP-07935,Screen 3x4,Screen,2025-07-21,4,Monday,7,15,1524000
MIP-07936,TV 55 Inch,TV,2026-04-07,5,Tuesday,4,8,2542000
MIP-07937,TV 65 Inch,TV,2025-04-16,3,Wednesday,4,10,2104000
MIP-07938,TV 43 Inch,TV,2025-07-04,2,Friday,7,8,610000
MIP-07939,TV 43 Inch,TV,2024-11-14,5,Thursday,11,7,1458000
MIP-07940,Epson 6000 Lumens,Proyektor,2026-01-19,1,Monday,1,11,995000
MIP-07941,Screen 2x3,Screen,2026-04-18,3,Saturday,4,17,875000
MIP-07942,TV 43 Inch,TV,2024-09-22,2,Sunday,9,10,617000
MIP-07943,TV 50 Inch,TV,2024-06-09,1,Sunday,6,16,486000
MIP-07944,TV 75 Inch,TV,2026-02-01,7,Sunday,2,12,7835000
MIP-07945,Epson 6000 Lumens,Proyektor,2025-08-24,6,Sunday,8,8,5858000
MIP-07946,Screen 3x4,Screen,2024-03-05,5,Tuesday,3,15,1856000
MIP-07947,Screen 3x4,Screen,2025-04-28,2,Monday,4,14,820000
MIP-07948,Screen 2x3,Screen,2024-03-30,3,Saturday,3,17,941000
MIP-07949,Screen 2x3,Screen,2024-07-20,2,Saturday,7,7,652000
MIP-07950,TV 55 Inch,TV,2025-10-18,3,Saturday,10,16,1577000
MIP-07951,TV 43 Inch,TV,2024-02-25,1,Sunday,2,15,327000
MIP-07952,TV 43 Inch,TV,2024-02-09,2,Friday,2,6,548000
MIP-07953,TV 50 Inch,TV,2024-10-30,1,Wednesday,10,19,459000
MIP-07954,TV 75 Inch,TV,2025-06-29,1,Sunday,6,8,1094000
MIP-07955,Epson 6000 Lumens,Proyektor,2025-09-23,6,Tuesday,9,18,6473000
MIP-07956,TV 55 Inch,TV,2025-09-20,5,Saturday,9,14,2766000
MIP-07957,TV 55 Inch,TV,2024-11-23,4,Saturday,11,18,2275000
MIP-07958,TV 65 Inch,TV,2024-08-31,6,Saturday,8,14,4479000
MIP-07959,TV 55 Inch,TV,2024-11-06,1,Wednesday,11,10,512000
MIP-07960,Screen 2x3,Screen,2024-05-24,4,Friday,5,13,1089000
MIP-07961,TV 55 Inch,TV,2024-06-05,1,Wednesday,6,18,592000
MIP-07962,TV 50 Inch,TV,2025-12-01,1,Monday,12,8,433000
MIP-07963,Epson 6000 Lumens,Proyektor,2025-03-05,1,Wednesday,3,17,926000
MIP-07964,TV 65 Inch,TV,2025-12-07,5,Sunday,12,7,3478000
MIP-07965,Epson 6000 Lumens,Proyektor,2024-03-01,7,Friday,3,9,7138000
MIP-07966,Screen 3x4,Screen,2025-11-11,3,Tuesday,11,9,1087000
MIP-07967,Screen 2x3,Screen,2025-02-18,5,Tuesday,2,9,1432000
MIP-07968,TV 65 Inch,TV,2026-04-24,5,Friday,4,9,3173000
MIP-07969,Screen 3x4,Screen,2025-12-04,1,Thursday,12,20,394000
MIP-07970,TV 55 Inch,TV,2025-10-15,4,Wednesday,10,10,2374000
MIP-07971,TV 65 Inch,TV,2025-09-25,5,Thursday,9,17,3838000
